4096,4096,59.828,-10.0353945369516,238.205,1,0,0
4097,4097,59.828,-10.0353945369516,244.615,1,0,0
4098,4098,59.828,-10.0353945369516,251.025,1,0,0
4099,4099,59.828,-10.0353945369516,257.435,1,0,0
4100,4100,59.828,-10.0353945369516,263.995,1,0,0
4101,4101,59.828,-10.0353945369516,270.405,1,0,0
4102,4102,59.828,-10.0353945369516,276.815,1,0,0
4103,4103,59.828,-10.0353945369516,283.225,1,0,0
4104,4104,59.828,-10.0353945369516,289.785,1,0,0
4105,4105,59.828,-10.0353945369516,296.195,1,0,0
4106,4106,59.828,-10.0353945369516,302.605,1,0,0
4107,4107,59.828,-10.0353945369516,309.015,1,0,0
4108,4108,59.828,-10.0353945369516,315.575,1,0,0
4109,4109,59.828,-10.0353945369516,321.985,1,0,0
4110,4110,59.828,-10.0353945369516,328.395,1,0,0
4111,4111,59.828,-10.0353945369516,334.805,1,0,0
4112,4112,59.828,-10.0353945369516,341.365,1,0,0
4113,4113,59.828,-10.0353945369516,347.775,1,0,0
4114,4114,59.828,-10.0353945369516,354.185,1,0,0
4115,4115,59.828,-10.0353945369516,360.595,1,0,0
4116,4116,59.828,-10.0353945369516,367.155,1,0,0
4117,4117,59.828,-10.0353945369516,373.565,1,0,0
4118,4118,59.828,-10.0353945369516,379.975,1,0,0
4119,4119,59.828,-10.0353945369516,386.385,1,0,0
4120,4120,59.828,-10.0353945369516,392.945,1,0,0
4121,4121,59.828,-10.0353945369516,399.355,1,0,0
4122,4122,59.828,-10.0353945369516,405.765,1,0,0
4123,4123,59.828,-10.0353945369516,412.175,1,0,0
4124,4124,59.828,-10.0353945369516,418.735,1,0,0
4125,4125,59.828,-10.0353945369516,425.145,1,0,0
4126,4126,59.828,-10.0353945369516,431.555,1,0,0
4127,4127,59.828,-10.0353945369516,437.965,1,0,0
4128,4128,59.828,-10.0353945369516,444.525,1,0,0
4129,4129,59.828,-10.0353945369516,450.935,1,0,0
4130,4130,59.828,-10.0353945369516,457.345,1,0,0
4131,4131,59.828,-10.0353945369516,463.755,1,0,0
4132,4132,59.828,-10.0353945369516,470.315,1,0,0
4133,4133,59.828,-10.0353945369516,476.725,1,0,0
4134,4134,59.828,-10.0353945369516,483.135,1,0,0
4135,4135,59.828,-10.0353945369516,489.545,1,0,0
4136,4136,59.828,-10.0353945369516,496.105,1,0,0
