#chipID,i_n[efficiency]
1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
