0,62.4735622701258,0.240026433289962,6.25,0,0,287.75,0,0,0.25
1,62.4075634136247,0.486337518993675,6.25,0,0,287.75,0,0,0.25
2,62.3415645571235,0.732648604697388,6.25,0,0,287.75,0,0,0.25
3,62.2755657006224,0.978959690401101,6.25,0,0,287.75,0,0,0.25
4,62.2095668441212,1.22527077610481,6.25,0,0,287.75,0,0,0.25
5,62.1435679876201,1.47158186180853,6.25,0,0,287.75,0,0,0.25
6,62.0775691311189,1.71789294751224,6.25,0,0,287.75,0,0,0.25
7,62.0115702746178,1.96420403321595,6.25,0,0,287.75,0,0,0.25
8,61.9455714181166,2.21051511891967,6.25,0,0,287.75,0,0,0.25
9,61.8795725616155,2.45682620462338,6.25,0,0,287.75,0,0,0.25
10,61.8135737051144,2.70313729032709,6.25,0,0,287.75,0,0,0.25
11,61.7475748486132,2.94944837603081,6.25,0,0,287.75,0,0,0.25
12,61.6815759921121,3.19575946173452,6.25,0,0,287.75,0,0,0.25
13,61.6155771356109,3.44207054743823,6.25,0,0,287.75,0,0,0.25
14,61.5495782791098,3.68838163314195,6.25,0,0,287.75,0,0,0.25
15,61.4835794226086,3.93469271884566,6.25,0,0,287.75,0,0,0.25
16,61.4175805661075,4.18100380454937,6.25,0,0,287.75,0,0,0.25
17,61.3515817096064,4.42731489025309,6.25,0,0,287.75,0,0,0.25
18,61.2855828531052,4.6736259759568,6.25,0,0,287.75,0,0,0.25
19,61.2195839966041,4.91993706166051,6.25,0,0,287.75,0,0,0.25
20,61.1535851401029,5.16624814736423,6.25,0,0,287.75,0,0,0.25
21,61.0875862836018,5.41255923306794,6.25,0,0,287.75,0,0,0.25
22,61.0215874271006,5.65887031877165,6.25,0,0,287.75,0,0,0.25
23,60.9555885705995,5.90518140447536,6.25,0,0,287.75,0,0,0.25
24,60.8895897140984,6.15149249017908,6.25,0,0,287.75,0,0,0.25
25,60.8235908575972,6.39780357588279,6.25,0,0,287.75,0,0,0.25
26,60.7575920010961,6.6441146615865,6.25,0,0,287.75,0,0,0.25
27,60.6915931445949,6.89042574729022,6.25,0,0,287.75,0,0,0.25
28,60.6255942880938,7.13673683299393,6.25,0,0,287.75,0,0,0.25
29,60.5595954315926,7.38304791869764,6.25,0,0,287.75,0,0,0.25
30,60.4935965750915,7.62935900440136,6.25,0,0,287.75,0,0,0.25
31,60.4275977185904,7.87567009010507,6.25,0,0,287.75,0,0,0.25
32,60.3615988620892,8.12198117580878,6.25,0,0,287.75,0,0,0.25
33,60.2956000055881,8.3682922615125,6.25,0,0,287.75,0,0,0.25
34,60.2296011490869,8.61460334721621,6.25,0,0,287.75,0,0,0.25
35,60.1636022925858,8.86091443291992,6.25,0,0,287.75,0,0,0.25
36,60.0976034360846,9.10722551862363,6.25,0,0,287.75,0,0,0.25
37,60.0316045795835,9.35353660432735,6.25,0,0,287.75,0,0,0.25
38,59.9656057230824,9.59984769003106,6.25,0,0,287.75,0,0,0.25
39,59.8996068665812,9.84615877573477,6.25,0,0,287.75,0,0,0.25
40,59.8336080100801,10.0924698614385,6.25,0,0,287.75,0,0,0.25
41,59.7676091535789,10.3387809471422,6.25,0,0,287.75,0,0,0.25
42,59.7016102970778,10.5850920328459,6.25,0,0,287.75,0,0,0.25
43,59.6356114405766,10.8314031185496,6.25,0,0,287.75,0,0,0.25
44,59.5696125840755,11.0777142042533,6.25,0,0,287.75,0,0,0.25
45,59.5036137275744,11.324025289957,6.25,0,0,287.75,0,0,0.25
46,59.4376148710732,11.5703363756608,6.25,0,0,287.75,0,0,0.25
47,59.3716160145721,11.8166474613645,6.25,0,0,287.75,0,0,0.25
48,59.3056171580709,12.0629585470682,6.25,0,0,287.75,0,0,0.25
49,59.2396183015698,12.3092696327719,6.25,0,0,287.75,0,0,0.25
50,59.1736194450686,12.5555807184756,6.25,0,0,287.75,0,0,0.25
51,59.1076205885675,12.8018918041793,6.25,0,0,287.75,0,0,0.25
52,59.0416217320664,13.048202889883,6.25,0,0,287.75,0,0,0.25
53,58.9756228755652,13.2945139755867,6.25,0,0,287.75,0,0,0.25
54,58.9096240190641,13.5408250612905,6.25,0,0,287.75,0,0,0.25
55,58.8436251625629,13.7871361469942,6.25,0,0,287.75,0,0,0.25
56,58.7776263060618,14.0334472326979,6.25,0,0,287.75,0,0,0.25
57,58.7116274495606,14.2797583184016,6.25,0,0,287.75,0,0,0.25
58,58.6456285930595,14.5260694041053,6.25,0,0,287.75,0,0,0.25
59,58.5796297365584,14.772380489809,6.25,0,0,287.75,0,0,0.25
60,58.5136308800572,15.0186915755127,6.25,0,0,287.75,0,0,0.25
61,58.4476320235561,15.2650026612164,6.25,0,0,287.75,0,0,0.25
62,58.3816331670549,15.5113137469202,6.25,0,0,287.75,0,0,0.25
63,58.3156343105538,15.7576248326239,6.25,0,0,287.75,0,0,0.25
64,58.2496354540526,16.0039359183276,6.25,0,0,287.75,0,0,0.25
65,58.1836365975515,16.2502470040313,6.25,0,0,287.75,0,0,0.25
66,58.1176377410504,16.496558089735,6.25,0,0,287.75,0,0,0.25
67,58.0516388845492,16.7428691754387,6.25,0,0,287.75,0,0,0.25
68,57.9856400280481,16.9891802611424,6.25,0,0,287.75,0,0,0.25
69,57.9196411715469,17.2354913468461,6.25,0,0,287.75,0,0,0.25
70,57.8536423150458,17.4818024325499,6.25,0,0,287.75,0,0,0.25
71,57.7876434585446,17.7281135182536,6.25,0,0,287.75,0,0,0.25
72,57.7216446020435,17.9744246039573,6.25,0,0,287.75,0,0,0.25
73,57.6556457455424,18.220735689661,6.25,0,0,287.75,0,0,0.25
74,57.5896468890412,18.4670467753647,6.25,0,0,287.75,0,0,0.25
75,57.5236480325401,18.7133578610684,6.25,0,0,287.75,0,0,0.25
76,57.4576491760389,18.9596689467721,6.25,0,0,287.75,0,0,0.25
77,57.3916503195378,19.2059800324758,6.25,0,0,287.75,0,0,0.25
78,57.3256514630366,19.4522911181795,6.25,0,0,287.75,0,0,0.25
79,57.2596526065355,19.6986022038833,6.25,0,0,287.75,0,0,0.25
80,57.1936537500344,19.944913289587,6.25,0,0,287.75,0,0,0.25
81,57.1276548935332,20.1912243752907,6.25,0,0,287.75,0,0,0.25
82,57.0616560370321,20.4375354609944,6.25,0,0,287.75,0,0,0.25
83,56.9956571805309,20.6838465466981,6.25,0,0,287.75,0,0,0.25
84,56.9296583240298,20.9301576324018,6.25,0,0,287.75,0,0,0.25
85,56.8636594675286,21.1764687181055,6.25,0,0,287.75,0,0,0.25
86,56.7976606110275,21.4227798038092,6.25,0,0,287.75,0,0,0.25
