1,27.7548,16.5187,-41.51,0.0,0.0,0.0,
2,27.7548,16.5187,-20.81,0.0,0.0,0.0,
3,27.7548,16.5187,-0.11,0.0,0.0,0.0,
4,27.7548,16.5187,20.59,0.0,0.0,0.0,
5,27.7548,16.5187,41.29,0.0,0.0,0.0,
6,27.7548,16.5187,61.99,0.0,0.0,0.0,
33,7.9451,31.3061,-41.51,0.0,0.0,0.0,
34,7.9451,31.3061,-20.81,0.0,0.0,0.0,
35,7.9451,31.3061,-0.11,0.0,0.0,0.0,
36,7.9451,31.3061,20.59,0.0,0.0,0.0,
37,7.9451,31.3061,41.29,0.0,0.0,0.0,
38,7.9451,31.3061,61.99,0.0,0.0,0.0,
65,-16.5187,27.7548,-41.51,0.0,0.0,0.0,
66,-16.5187,27.7548,-20.81,0.0,0.0,0.0,
67,-16.5187,27.7548,-0.11,0.0,0.0,0.0,
68,-16.5187,27.7548,20.59,0.0,0.0,0.0,
69,-16.5187,27.7548,41.29,0.0,0.0,0.0,
70,-16.5187,27.7548,61.99,0.0,0.0,0.0,
97,-31.3061,7.9451,-41.51,0.0,0.0,0.0,
98,-31.3061,7.9451,-20.81,0.0,0.0,0.0,
99,-31.3061,7.9451,-0.11,0.0,0.0,0.0,
100,-31.3061,7.9451,20.59,0.0,0.0,0.0,
101,-31.3061,7.9451,41.29,0.0,0.0,0.0,
102,-31.3061,7.9451,61.99,0.0,0.0,0.0,
257,-27.7548,-16.5187,-41.51,0.0,0.0,0.0,
258,-27.7548,-16.5187,-20.81,0.0,0.0,0.0,
259,-27.7548,-16.5187,-0.11,0.0,0.0,0.0,
260,-27.7548,-16.5187,20.59,0.0,0.0,0.0,
261,-27.7548,-16.5187,41.29,0.0,0.0,0.0,
262,-27.7548,-16.5187,61.99,0.0,0.0,0.0,
289,-7.9451,-31.3061,-41.51,0.0,0.0,0.0,
290,-7.9451,-31.3061,-20.81,0.0,0.0,0.0,
291,-7.9451,-31.3061,-0.11,0.0,0.0,0.0,
292,-7.9451,-31.3061,20.59,0.0,0.0,0.0,
293,-7.9451,-31.3061,41.29,0.0,0.0,0.0,
294,-7.9451,-31.3061,61.99,0.0,0.0,0.0,
321,16.5187,-27.7548,-41.51,0.0,0.0,0.0,
322,16.5187,-27.7548,-20.81,0.0,0.0,0.0,
323,16.5187,-27.7548,-0.11,0.0,0.0,0.0,
324,16.5187,-27.7548,20.59,0.0,0.0,0.0,
325,16.5187,-27.7548,41.29,0.0,0.0,0.0,
326,16.5187,-27.7548,61.99,0.0,0.0,0.0,
353,31.3061,-7.9451,-41.51,0.0,0.0,0.0,
354,31.3061,-7.9451,-20.81,0.0,0.0,0.0,
355,31.3061,-7.9451,-0.11,0.0,0.0,0.0,
356,31.3061,-7.9451,20.59,0.0,0.0,0.0,
357,31.3061,-7.9451,41.29,0.0,0.0,0.0,
358,31.3061,-7.9451,61.99,0.0,0.0,0.0,
1025,40.6254,20.1817,-41.51,0.0,0.0,0.0,
1026,40.6254,20.1817,-20.81,0.0,0.0,0.0,
1027,40.6254,20.1817,-0.11,0.0,0.0,0.0,
1028,40.6254,20.1817,20.59,0.0,0.0,0.0,
1029,40.6254,20.1817,41.29,0.0,0.0,0.0,
1030,40.6254,20.1817,61.99,0.0,0.0,0.0,
1057,21.0041,40.2063,-41.51,0.0,0.0,0.0,
1058,21.0041,40.2063,-20.81,0.0,0.0,0.0,
1059,21.0041,40.2063,-0.11,0.0,0.0,0.0,
1060,21.0041,40.2063,20.59,0.0,0.0,0.0,
1061,21.0041,40.2063,41.29,0.0,0.0,0.0,
1062,21.0041,40.2063,61.99,0.0,0.0,0.0,
1089,-6.64,44.8735,-41.51,0.0,0.0,0.0,
1090,-6.64,44.8735,-20.81,0.0,0.0,0.0,
1091,-6.64,44.8735,-0.11,0.0,0.0,0.0,
1092,-6.64,44.8735,20.59,0.0,0.0,0.0,
1093,-6.64,44.8735,41.29,0.0,0.0,0.0,
1094,-6.64,44.8735,61.99,0.0,0.0,0.0,
1153,-31.7479,32.4005,-41.51,0.0,0.0,0.0,
1154,-31.7479,32.4005,-20.81,0.0,0.0,0.0,
1155,-31.7479,32.4005,-0.11,0.0,0.0,0.0,
1156,-31.7479,32.4005,20.59,0.0,0.0,0.0,
1157,-31.7479,32.4005,41.29,0.0,0.0,0.0,
1158,-31.7479,32.4005,61.99,0.0,0.0,0.0,
1185,-44.7291,7.55166,-41.51,0.0,0.0,0.0,
1186,-44.7291,7.55166,-20.81,0.0,0.0,0.0,
1187,-44.7291,7.55166,-0.11,0.0,0.0,0.0,
1188,-44.7291,7.55166,20.59,0.0,0.0,0.0,
1189,-44.7291,7.55166,41.29,0.0,0.0,0.0,
1190,-44.7291,7.55166,61.99,0.0,0.0,0.0,
1281,-40.6254,-20.1817,-41.51,0.0,0.0,0.0,
1282,-40.6254,-20.1817,-20.81,0.0,0.0,0.0,
1283,-40.6254,-20.1817,-0.11,0.0,0.0,0.0,
1284,-40.6254,-20.1817,20.59,0.0,0.0,0.0,
