1,27.7548,16.5187,-41.51,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
2,27.7548,16.5187,-20.81,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
3,27.7548,16.5187,-0.11,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
4,27.7548,16.5187,20.59,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
5,27.7548,16.5187,41.29,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
6,27.7548,16.5187,61.99,0.0306147,-0.0739104,9.79717e-18,8.27492e-18,-7.1768e-18,-0.08
33,7.9451,31.3061,-41.51,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
34,7.9451,31.3061,-20.81,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
35,7.9451,31.3061,-0.11,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
36,7.9451,31.3061,20.59,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
37,7.9451,31.3061,41.29,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
38,7.9451,31.3061,61.99,0.0739104,-0.0306147,9.79717e-18,1.0926e-17,7.76488e-19,-0.08
65,-16.5187,27.7548,-41.51,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
66,-16.5187,27.7548,-20.81,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
67,-16.5187,27.7548,-0.11,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
68,-16.5187,27.7548,20.59,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
69,-16.5187,27.7548,41.29,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
70,-16.5187,27.7548,61.99,0.0739104,0.0306147,9.79717e-18,7.1768e-18,8.27492e-18,-0.08
97,-31.3061,7.9451,-41.51,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
98,-31.3061,7.9451,-20.81,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
99,-31.3061,7.9451,-0.11,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
100,-31.3061,7.9451,20.59,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
101,-31.3061,7.9451,41.29,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
102,-31.3061,7.9451,61.99,0.0306147,0.0739104,9.79717e-18,-7.76488e-19,1.0926e-17,-0.08
257,-27.7548,-16.5187,-41.51,-0.0306147,0.0739104,9.79717e-18,-8.27492e-18,7.1768e-18,-0.08
258,-27.7548,-16.5187,-20.81,-0.0306147,0.0739104,9.79717e-18,-8.27492e-18,7.1768e-18,-0.08
259,-27.7548,-16.5187,-0.11,-0.0306147,0.0739104,9.79717e-18,-8.27492e-18,7.1768e-18,-0.08
260,-27.7548,-16.5187,20.59,-0.0306147,0.0739104,9.79717e-18,-8.27492e-18,7.1768e-18,-0.08
261,-27.7548,-16.5187,41.29,-0.0306147,0.0739104,9.79717e-18,-8.27492e-18,7.1768e-18,-0.08
